iso3_country,country_name,year,sector,sector_clean,emissions
MUS,MUS,2024,agriculture,Agriculture,87998.48416769969
MUS,MUS,2024,buildings,Buildings,236233.44046217724
MUS,MUS,2024,fluorinated-gases,Fluorinated Gases,1566467.8722599994
MUS,MUS,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
MUS,MUS,2024,manufacturing,Manufacturing,357915.53766220395
MUS,MUS,2024,mineral-extraction,Mineral Extraction,2156.00001568006
MUS,MUS,2024,power,Power,2559839.6516298414
MUS,MUS,2024,transportation,Transportation,3560328.667712719
MUS,MUS,2024,waste,Waste,631417.0894366802
MUS,MUS,2025,agriculture,Agriculture,87998.48416769969
MUS,MUS,2025,buildings,Buildings,237491.00090417723
MUS,MUS,2025,fluorinated-gases,Fluorinated Gases,1566467.8722599994
MUS,MUS,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
MUS,MUS,2025,manufacturing,Manufacturing,357915.53766220395
MUS,MUS,2025,mineral-extraction,Mineral Extraction,2156.00001568006
MUS,MUS,2025,power,Power,2552515.6516298414
MUS,MUS,2025,transportation,Transportation,3532438.987386306
MUS,MUS,2025,waste,Waste,628201.1453472272
MWI,MWI,2015,agriculture,Agriculture,6072757.1623458
MWI,MWI,2015,buildings,Buildings,998526.4471611438
MWI,MWI,2015,fluorinated-gases,Fluorinated Gases,214113.33701999995
MWI,MWI,2015,fossil-fuel-operations,Fossil Fuel Operations,79978.07264604802
MWI,MWI,2015,manufacturing,Manufacturing,697255.7837739538
MWI,MWI,2015,mineral-extraction,Mineral Extraction,10783.051043697797
MWI,MWI,2015,power,Power,2489713.223724693
MWI,MWI,2015,transportation,Transportation,2553763.285544281
MWI,MWI,2015,waste,Waste,2073157.2328775977
MWI,MWI,2016,agriculture,Agriculture,6422316.263123886
MWI,MWI,2016,buildings,Buildings,982218.9412472164
MWI,MWI,2016,fluorinated-gases,Fluorinated Gases,244446.8164119999
MWI,MWI,2016,fossil-fuel-operations,Fossil Fuel Operations,72659.25794015056
MWI,MWI,2016,manufacturing,Manufacturing,661680.7774311844
MWI,MWI,2016,mineral-extraction,Mineral Extraction,10119.542024928804
MWI,MWI,2016,power,Power,2414524.474600549
MWI,MWI,2016,transportation,Transportation,3081910.0061749727
MWI,MWI,2016,waste,Waste,2196325.5885660024
MWI,MWI,2017,agriculture,Agriculture,6696087.010350511
MWI,MWI,2017,buildings,Buildings,974519.2000983217
MWI,MWI,2017,fluorinated-gases,Fluorinated Gases,274388.8943079998
MWI,MWI,2017,fossil-fuel-operations,Fossil Fuel Operations,72095.72021831841
MWI,MWI,2017,manufacturing,Manufacturing,806295.6702293053
MWI,MWI,2017,mineral-extraction,Mineral Extraction,18746.140501390302
MWI,MWI,2017,power,Power,2537322.681816541
MWI,MWI,2017,transportation,Transportation,3523727.7443663194
MWI,MWI,2017,waste,Waste,2367696.609629671
MWI,MWI,2018,agriculture,Agriculture,7569118.982911239
MWI,MWI,2018,buildings,Buildings,1021949.1357171916
MWI,MWI,2018,fluorinated-gases,Fluorinated Gases,311047.37598199985
MWI,MWI,2018,fossil-fuel-operations,Fossil Fuel Operations,74622.57124124531
MWI,MWI,2018,manufacturing,Manufacturing,858967.9247909123
MWI,MWI,2018,mineral-extraction,Mineral Extraction,19907.50373900756
MWI,MWI,2018,power,Power,2657029.0556966485
MWI,MWI,2018,transportation,Transportation,4053282.97706688
MWI,MWI,2018,waste,Waste,2534389.445803968
MWI,MWI,2019,agriculture,Agriculture,8759226.496844918
MWI,MWI,2019,buildings,Buildings,1055714.0220178892
MWI,MWI,2019,fluorinated-gases,Fluorinated Gases,343358.7225059999
MWI,MWI,2019,fossil-fuel-operations,Fossil Fuel Operations,77393.58924805661
MWI,MWI,2019,manufacturing,Manufacturing,902513.9781068396
MWI,MWI,2019,mineral-extraction,Mineral Extraction,43026.22280689035
MWI,MWI,2019,power,Power,2586207.289115508
MWI,MWI,2019,transportation,Transportation,4691110.583283894
MWI,MWI,2019,waste,Waste,2670372.554761814
MWI,MWI,2020,agriculture,Agriculture,8962554.161828194
MWI,MWI,2020,buildings,Buildings,1020047.668687321
MWI,MWI,2020,fluorinated-gases,Fluorinated Gases,376329.3567819998
MWI,MWI,2020,fossil-fuel-operations,Fossil Fuel Operations,77776.50562707974
MWI,MWI,2020,manufacturing,Manufacturing,1464332.1352420049
MWI,MWI,2020,mineral-extraction,Mineral Extraction,53969.11483105191
MWI,MWI,2020,power,Power,2234298.34106664
MWI,MWI,2020,transportation,Transportation,4928559.324672291
MWI,MWI,2020,waste,Waste,2844897.214467755
MWI,MWI,2021,agriculture,Agriculture,10135711.458848407
MWI,MWI,2021,buildings,Buildings,951926.7551165712
MWI,MWI,2021,fluorinated-gases,Fluorinated Gases,410309.5144439999
MWI,MWI,2021,fossil-fuel-operations,Fossil Fuel Operations,66101.61825262575
MWI,MWI,2021,manufacturing,Manufacturing,1074024.6391750718
MWI,MWI,2021,mineral-extraction,Mineral Extraction,52486.89715670348
MWI,MWI,2021,power,Power,2041081.095908241
MWI,MWI,2021,transportation,Transportation,4824924.953291934
MWI,MWI,2021,waste,Waste,3004472.324047546
MWI,MWI,2022,agriculture,Agriculture,10196722.661768468
MWI,MWI,2022,buildings,Buildings,999437.2315678824
MWI,MWI,2022,fluorinated-gases,Fluorinated Gases,443396.89332
MWI,MWI,2022,fossil-fuel-operations,Fossil Fuel Operations,67231.63880501137
MWI,MWI,2022,manufacturing,Manufacturing,846047.6124837752
MWI,MWI,2022,mineral-extraction,Mineral Extraction,56968.85742636844
MWI,MWI,2022,power,Power,1720621.1900719698
MWI,MWI,2022,transportation,Transportation,4880866.100463117
MWI,MWI,2022,waste,Waste,3180867.9717656765
MWI,MWI,2023,agriculture,Agriculture,10440157.934973544
MWI,MWI,2023,buildings,Buildings,1011351.2393230804
MWI,MWI,2023,fluorinated-gases,Fluorinated Gases,476742.9458979999
MWI,MWI,2023,fossil-fuel-operations,Fossil Fuel Operations,52698.87472522062
MWI,MWI,2023,manufacturing,Manufacturing,863282.9657804447
MWI,MWI,2023,mineral-extraction,Mineral Extraction,55213.55566957822
MWI,MWI,2023,power,Power,495449.63948300463
MWI,MWI,2023,transportation,Transportation,4967846.490050433
MWI,MWI,2023,waste,Waste,3259888.1257892307
MWI,MWI,2024,agriculture,Agriculture,10590954.439224208
MWI,MWI,2024,buildings,Buildings,1036002.7603854488
MWI,MWI,2024,fluorinated-gases,Fluorinated Gases,509959.66644599976
MWI,MWI,2024,fossil-fuel-operations,Fossil Fuel Operations,53062.73609036203
MWI,MWI,2024,manufacturing,Manufacturing,816142.4137564446
MWI,MWI,2024,mineral-extraction,Mineral Extraction,56575.55566957821
MWI,MWI,2024,power,Power,504397.8322737013
MWI,MWI,2024,transportation,Transportation,5153292.75024404
MWI,MWI,2024,waste,Waste,3342989.2523706323
MWI,MWI,2025,agriculture,Agriculture,10559284.945555145
MWI,MWI,2025,buildings,Buildings,1058547.8643554489
MWI,MWI,2025,fluorinated-gases,Fluorinated Gases,509959.6664459997
MWI,MWI,2025,fossil-fuel-operations,Fossil Fuel Operations,53062.73541834575
MWI,MWI,2025,manufacturing,Manufacturing,832443.2527173398
MWI,MWI,2025,mineral-extraction,Mineral Extraction,56575.55566957821
MWI,MWI,2025,power,Power,504206.8322737014
MWI,MWI,2025,transportation,Transportation,5293205.239554801
MWI,MWI,2025,waste,Waste,3411547.4896197165
MYS,MYS,2015,agriculture,Agriculture,52939455.97676461
MYS,MYS,2015,buildings,Buildings,6432795.220742856
MYS,MYS,2015,fluorinated-gases,Fluorinated Gases,3644298.419769998
MYS,MYS,2015,fossil-fuel-operations,Fossil Fuel Operations,107397493.00708276
MYS,MYS,2015,manufacturing,Manufacturing,60398285.2075775
MYS,MYS,2015,mineral-extraction,Mineral Extraction,52225.000379819634
MYS,MYS,2015,power,Power,103524140.15230772
MYS,MYS,2015,transportation,Transportation,50903072.59941299
MYS,MYS,2015,waste,Waste,9609423.367941748
MYS,MYS,2016,agriculture,Agriculture,51856547.74746315
MYS,MYS,2016,buildings,Buildings,5263065.314401401
MYS,MYS,2016,fluorinated-gases,Fluorinated Gases,4364916.830789997
MYS,MYS,2016,fossil-fuel-operations,Fossil Fuel Operations,107200339.06244624
MYS,MYS,2016,manufacturing,Manufacturing,59113654.50214303
MYS,MYS,2016,mineral-extraction,Mineral Extraction,51963.00037791416
MYS,MYS,2016,power,Power,104942175.80322666
MYS,MYS,2016,transportation,Transportation,52540500.21234829
MYS,MYS,2016,waste,Waste,9855717.773570249
MYS,MYS,2017,agriculture,Agriculture,53313139.67992476
MYS,MYS,2017,buildings,Buildings,8258984.386761848
MYS,MYS,2017,fluorinated-gases,Fluorinated Gases,1818647.0230199983
MYS,MYS,2017,fossil-fuel-operations,Fossil Fuel Operations,111140997.49696864
MYS,MYS,2017,manufacturing,Manufacturing,61350516.94119489
MYS,MYS,2017,mineral-extraction,Mineral Extraction,70861.0005153547
MYS,MYS,2017,power,Power,107325392.06907772
MYS,MYS,2017,transportation,Transportation,52402320.20772713
MYS,MYS,2017,waste,Waste,10076082.23065992
MYS,MYS,2018,agriculture,Agriculture,53050459.92008778
MYS,MYS,2018,buildings,Buildings,6172584.579361919
MYS,MYS,2018,fluorinated-gases,Fluorinated Gases,1882822.5354599992
MYS,MYS,2018,fossil-fuel-operations,Fossil Fuel Operations,106224976.73091352
MYS,MYS,2018,manufacturing,Manufacturing,65688220.03398036
MYS,MYS,2018,mineral-extraction,Mineral Extraction,51131.00037186324
MYS,MYS,2018,power,Power,112724518.30981544
MYS,MYS,2018,transportation,Transportation,54567819.65342666
MYS,MYS,2018,waste,Waste,10319343.819730708
MYS,MYS,2019,agriculture,Agriculture,52752159.400894135
MYS,MYS,2019,buildings,Buildings,5821822.786017024
MYS,MYS,2019,fluorinated-gases,Fluorinated Gases,2033636.8812299992
MYS,MYS,2019,fossil-fuel-operations,Fossil Fuel Operations,110106987.97828051
MYS,MYS,2019,manufacturing,Manufacturing,66341620.462972514
MYS,MYS,2019,mineral-extraction,Mineral Extraction,64809.00047133997
MYS,MYS,2019,power,Power,114791881.96485844
MYS,MYS,2019,transportation,Transportation,57449446.88263245
MYS,MYS,2019,waste,Waste,10582280.882831763
MYS,MYS,2020,agriculture,Agriculture,52352179.71520371
MYS,MYS,2020,buildings,Buildings,6470811.427665493
MYS,MYS,2020,fluorinated-gases,Fluorinated Gases,2172722.9687399995
MYS,MYS,2020,fossil-fuel-operations,Fossil Fuel Operations,98223240.40161245
MYS,MYS,2020,manufacturing,Manufacturing,63943366.93499498
MYS,MYS,2020,mineral-extraction,Mineral Extraction,102274.00074381375
MYS,MYS,2020,power,Power,120483104.32670406
MYS,MYS,2020,transportation,Transportation,44410811.98726144
MYS,MYS,2020,waste,Waste,10840335.474443758
MYS,MYS,2021,agriculture,Agriculture,52691891.8476169
MYS,MYS,2021,buildings,Buildings,6853345.316388
MYS,MYS,2021,fluorinated-gases,Fluorinated Gases,2290748.2946799984
MYS,MYS,2021,fossil-fuel-operations,Fossil Fuel Operations,96415094.91222817
MYS,MYS,2021,manufacturing,Manufacturing,66737514.19353031
MYS,MYS,2021,mineral-extraction,Mineral Extraction,32609.000002443645
MYS,MYS,2021,power,Power,113099831.83105502
MYS,MYS,2021,transportation,Transportation,47930084.21715887
MYS,MYS,2021,waste,Waste,11057791.276879186
MYS,MYS,2022,agriculture,Agriculture,50812231.27526376
MYS,MYS,2022,buildings,Buildings,8257284.362738
MYS,MYS,2022,fluorinated-gases,Fluorinated Gases,2426723.5443
MYS,MYS,2022,fossil-fuel-operations,Fossil Fuel Operations,98681385.87242892
MYS,MYS,2022,manufacturing,Manufacturing,75685192.73057836
MYS,MYS,2022,mineral-extraction,Mineral Extraction,52436.00000250183
MYS,MYS,2022,power,Power,118190519.75462422
MYS,MYS,2022,transportation,Transportation,52635827.98157416
MYS,MYS,2022,waste,Waste,11302695.896291802
MYS,MYS,2023,agriculture,Agriculture,49736783.90344221
MYS,MYS,2023,buildings,Buildings,9210402.845552
MYS,MYS,2023,fluorinated-gases,Fluorinated Gases,2557752.435729999
MYS,MYS,2023,fossil-fuel-operations,Fossil Fuel Operations,96732893.3241486
MYS,MYS,2023,manufacturing,Manufacturing,76093656.41211422
MYS,MYS,2023,mineral-extraction,Mineral Extraction,45527.00000256001
MYS,MYS,2023,power,Power,122525035.87034056
MYS,MYS,2023,transportation,Transportation,54987670.50742982
MYS,MYS,2023,waste,Waste,11541723.098715885
MYS,MYS,2024,agriculture,Agriculture,49854152.59839305
MYS,MYS,2024,buildings,Buildings,9186745.2563
MYS,MYS,2024,fluorinated-gases,Fluorinated Gases,2691254.499289999
MYS,MYS,2024,fossil-fuel-operations,Fossil Fuel Operations,97454032.21725966
MYS,MYS,2024,manufacturing,Manufacturing,77842610.26142848
MYS,MYS,2024,mineral-extraction,Mineral Extraction,37446.0000026182
MYS,MYS,2024,power,Power,129181100.48653635
MYS,MYS,2024,transportation,Transportation,58644819.51982793
MYS,MYS,2024,waste,Waste,11657699.276402138
MYS,MYS,2025,agriculture,Agriculture,49810474.64192484
MYS,MYS,2025,buildings,Buildings,9304480.662062
MYS,MYS,2025,fluorinated-gases,Fluorinated Gases,2691254.499289999
MYS,MYS,2025,fossil-fuel-operations,Fossil Fuel Operations,95797198.07244408
MYS,MYS,2025,manufacturing,Manufacturing,77410845.70363699
MYS,MYS,2025,mineral-extraction,Mineral Extraction,37446.0000026182
MYS,MYS,2025,power,Power,131258337.48653635
MYS,MYS,2025,transportation,Transportation,58062057.2650675
MYS,MYS,2025,waste,Waste,11755663.199016824
MYT,MYT,2015,agriculture,Agriculture,0.0
MYT,MYT,2015,buildings,Buildings,0.0
MYT,MYT,2015,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2015,manufacturing,Manufacturing,0.0
MYT,MYT,2015,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2015,power,Power,422694.0
MYT,MYT,2015,transportation,Transportation,153374.9300932962
MYT,MYT,2015,waste,Waste,22302.799922434588
MYT,MYT,2016,agriculture,Agriculture,0.0
MYT,MYT,2016,buildings,Buildings,0.0
MYT,MYT,2016,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2016,manufacturing,Manufacturing,0.0
MYT,MYT,2016,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2016,power,Power,423852.0
MYT,MYT,2016,transportation,Transportation,155990.2533918791
MYT,MYT,2016,waste,Waste,22283.797333476563
MYT,MYT,2017,agriculture,Agriculture,0.0
MYT,MYT,2017,buildings,Buildings,0.0
MYT,MYT,2017,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2017,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2017,manufacturing,Manufacturing,0.0
MYT,MYT,2017,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2017,power,Power,422694.0
MYT,MYT,2017,transportation,Transportation,170599.25398252305
MYT,MYT,2017,waste,Waste,21956.60527408041
MYT,MYT,2018,agriculture,Agriculture,0.0
MYT,MYT,2018,buildings,Buildings,0.0
MYT,MYT,2018,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2018,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2018,manufacturing,Manufacturing,0.0
MYT,MYT,2018,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2018,power,Power,422694.0
MYT,MYT,2018,transportation,Transportation,170585.47478127462
MYT,MYT,2018,waste,Waste,21154.12387185461
MYT,MYT,2019,agriculture,Agriculture,0.0
MYT,MYT,2019,buildings,Buildings,0.0
MYT,MYT,2019,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2019,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2019,manufacturing,Manufacturing,0.0
MYT,MYT,2019,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2019,power,Power,422694.0
MYT,MYT,2019,transportation,Transportation,178460.5784298795
MYT,MYT,2019,waste,Waste,19278.23779101125
MYT,MYT,2020,agriculture,Agriculture,0.0
MYT,MYT,2020,buildings,Buildings,0.0
MYT,MYT,2020,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2020,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2020,manufacturing,Manufacturing,0.0
MYT,MYT,2020,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2020,power,Power,423852.0
MYT,MYT,2020,transportation,Transportation,152392.58881133096
MYT,MYT,2020,waste,Waste,19978.807147873216
MYT,MYT,2021,agriculture,Agriculture,0.0
MYT,MYT,2021,buildings,Buildings,0.0
MYT,MYT,2021,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2021,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2021,manufacturing,Manufacturing,0.0
MYT,MYT,2021,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2021,power,Power,422694.0
MYT,MYT,2021,transportation,Transportation,213652.8809672803
MYT,MYT,2021,waste,Waste,20633.3627541648
MYT,MYT,2022,agriculture,Agriculture,0.0
MYT,MYT,2022,buildings,Buildings,0.0
MYT,MYT,2022,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2022,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2022,manufacturing,Manufacturing,0.0
MYT,MYT,2022,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2022,power,Power,422694.0
MYT,MYT,2022,transportation,Transportation,262708.3042401407
MYT,MYT,2022,waste,Waste,21388.22568316716
MYT,MYT,2023,agriculture,Agriculture,0.0
MYT,MYT,2023,buildings,Buildings,0.0
MYT,MYT,2023,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2023,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2023,manufacturing,Manufacturing,0.0
MYT,MYT,2023,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2023,power,Power,422694.0
MYT,MYT,2023,transportation,Transportation,226835.4130234296
MYT,MYT,2023,waste,Waste,22143.80765655612
MYT,MYT,2024,agriculture,Agriculture,0.0
MYT,MYT,2024,buildings,Buildings,0.0
MYT,MYT,2024,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2024,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2024,manufacturing,Manufacturing,0.0
MYT,MYT,2024,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2024,power,Power,423852.0
MYT,MYT,2024,transportation,Transportation,230004.62949762668
MYT,MYT,2024,waste,Waste,22987.72184740886
MYT,MYT,2025,agriculture,Agriculture,0.0
MYT,MYT,2025,buildings,Buildings,0.0
MYT,MYT,2025,fluorinated-gases,Fluorinated Gases,0.0
MYT,MYT,2025,fossil-fuel-operations,Fossil Fuel Operations,0.0
MYT,MYT,2025,manufacturing,Manufacturing,0.0
MYT,MYT,2025,mineral-extraction,Mineral Extraction,0.0
MYT,MYT,2025,power,Power,422694.0
MYT,MYT,2025,transportation,Transportation,225294.93411488133
MYT,MYT,2025,waste,Waste,23765.99787456315
NAM,NAM,2015,agriculture,Agriculture,6760249.404216192
NAM,NAM,2015,buildings,Buildings,1622570.6832999834
NAM,NAM,2015,fluorinated-gases,Fluorinated Gases,165541.3275469999
NAM,NAM,2015,fossil-fuel-operations,Fossil Fuel Operations,0.0
NAM,NAM,2015,manufacturing,Manufacturing,946252.5950628524
NAM,NAM,2015,mineral-extraction,Mineral Extraction,70352.49434099825
NAM,NAM,2015,power,Power,44036.24955022474
NAM,NAM,2015,transportation,Transportation,7367141.113347135
NAM,NAM,2015,waste,Waste,299410.3187536168
NAM,NAM,2016,agriculture,Agriculture,7585504.902098918
NAM,NAM,2016,buildings,Buildings,1700140.9513534035
NAM,NAM,2016,fluorinated-gases,Fluorinated Gases,188993.602905
NAM,NAM,2016,fossil-fuel-operations,Fossil Fuel Operations,0.0
NAM,NAM,2016,manufacturing,Manufacturing,952139.3796524728
NAM,NAM,2016,mineral-extraction,Mineral Extraction,80044.94532941222
NAM,NAM,2016,power,Power,94209.62041120608
NAM,NAM,2016,transportation,Transportation,7423617.406952335
NAM,NAM,2016,waste,Waste,310356.3081318371
NAM,NAM,2017,agriculture,Agriculture,7118643.5572948735
NAM,NAM,2017,buildings,Buildings,1613006.4617198303
NAM,NAM,2017,fluorinated-gases,Fluorinated Gases,212143.26364899988
NAM,NAM,2017,fossil-fuel-operations,Fossil Fuel Operations,0.3468123999999998
NAM,NAM,2017,manufacturing,Manufacturing,940117.4425999692
NAM,NAM,2017,mineral-extraction,Mineral Extraction,70909.77937857196
NAM,NAM,2017,power,Power,96656.4197544083
NAM,NAM,2017,transportation,Transportation,7477847.279615495
NAM,NAM,2017,waste,Waste,319331.2199228015
NAM,NAM,2018,agriculture,Agriculture,6837306.746603455
NAM,NAM,2018,buildings,Buildings,1624928.6858443948
NAM,NAM,2018,fluorinated-gases,Fluorinated Gases,240485.705049
NAM,NAM,2018,fossil-fuel-operations,Fossil Fuel Operations,0.7491421999999996
NAM,NAM,2018,manufacturing,Manufacturing,1086266.8008168973
NAM,NAM,2018,mineral-extraction,Mineral Extraction,74343.36691961002
NAM,NAM,2018,power,Power,31789.56067737934
NAM,NAM,2018,transportation,Transportation,7623749.273921788
NAM,NAM,2018,waste,Waste,329676.89055661194
NAM,NAM,2019,agriculture,Agriculture,6768237.952422191
NAM,NAM,2019,buildings,Buildings,1605138.064507763
NAM,NAM,2019,fluorinated-gases,Fluorinated Gases,265467.165293
NAM,NAM,2019,fossil-fuel-operations,Fossil Fuel Operations,3.4201459999999995
NAM,NAM,2019,manufacturing,Manufacturing,1153538.7546839495
NAM,NAM,2019,mineral-extraction,Mineral Extraction,77175.28294517964
NAM,NAM,2019,power,Power,83307.73388846254
NAM,NAM,2019,transportation,Transportation,7504864.253765804
NAM,NAM,2019,waste,Waste,340488.1946372708
NAM,NAM,2020,agriculture,Agriculture,6059578.344056837
NAM,NAM,2020,buildings,Buildings,1476933.4135234274
NAM,NAM,2020,fluorinated-gases,Fluorinated Gases,290958.3511689998
NAM,NAM,2020,fossil-fuel-operations,Fossil Fuel Operations,1.446193999999999
NAM,NAM,2020,manufacturing,Manufacturing,1022824.3156102631
NAM,NAM,2020,mineral-extraction,Mineral Extraction,70665.89318932917
NAM,NAM,2020,power,Power,105728.9286256599
NAM,NAM,2020,transportation,Transportation,6851471.244748445
NAM,NAM,2020,waste,Waste,351674.2306636926
NAM,NAM,2021,agriculture,Agriculture,6190307.527095682
NAM,NAM,2021,buildings,Buildings,1514500.1538826043
NAM,NAM,2021,fluorinated-gases,Fluorinated Gases,317230.04981499986
NAM,NAM,2021,fossil-fuel-operations,Fossil Fuel Operations,0.9794365999999998
NAM,NAM,2021,manufacturing,Manufacturing,679385.1762419484
NAM,NAM,2021,mineral-extraction,Mineral Extraction,80748.52231397788
NAM,NAM,2021,power,Power,69457.69711274441
NAM,NAM,2021,transportation,Transportation,7040545.016865318
NAM,NAM,2021,waste,Waste,360580.4779891068
NAM,NAM,2022,agriculture,Agriculture,7608476.174701693
NAM,NAM,2022,buildings,Buildings,1605882.792122432
NAM,NAM,2022,fluorinated-gases,Fluorinated Gases,342811.4968549998
NAM,NAM,2022,fossil-fuel-operations,Fossil Fuel Operations,0.4023297999999999
NAM,NAM,2022,manufacturing,Manufacturing,645198.2315657253
NAM,NAM,2022,mineral-extraction,Mineral Extraction,80698.52640739336
NAM,NAM,2022,power,Power,33009.76971708321
NAM,NAM,2022,transportation,Transportation,7605104.168328065
NAM,NAM,2022,waste,Waste,372784.0661167714
NAM,NAM,2023,agriculture,Agriculture,8578896.375442924
NAM,NAM,2023,buildings,Buildings,1650894.4511256197
NAM,NAM,2023,fluorinated-gases,Fluorinated Gases,368592.9390169999
NAM,NAM,2023,fossil-fuel-operations,Fossil Fuel Operations,0.4134332799999997
NAM,NAM,2023,manufacturing,Manufacturing,645708.4431634719
NAM,NAM,2023,mineral-extraction,Mineral Extraction,80249.42457576953
NAM,NAM,2023,power,Power,51862.97789908892
NAM,NAM,2023,transportation,Transportation,7839888.351639019
NAM,NAM,2023,waste,Waste,384187.0989722289
NAM,NAM,2024,agriculture,Agriculture,7682649.666262926
NAM,NAM,2024,buildings,Buildings,1710935.9145741423
NAM,NAM,2024,fluorinated-gases,Fluorinated Gases,394274.38187899976
NAM,NAM,2024,fossil-fuel-operations,Fossil Fuel Operations,0.4248436999999998
NAM,NAM,2024,manufacturing,Manufacturing,645708.4431634718
NAM,NAM,2024,mineral-extraction,Mineral Extraction,81265.42457576953
NAM,NAM,2024,power,Power,52015.66452913223
NAM,NAM,2024,transportation,Transportation,7939498.163294279
NAM,NAM,2024,waste,Waste,396274.9495083807
NAM,NAM,2025,agriculture,Agriculture,7682708.8536022995
NAM,NAM,2025,buildings,Buildings,1770846.2686781427
NAM,NAM,2025,fluorinated-gases,Fluorinated Gases,394274.38187899976
NAM,NAM,2025,fossil-fuel-operations,Fossil Fuel Operations,0.4248436999999998
NAM,NAM,2025,manufacturing,Manufacturing,760856.4973010775
NAM,NAM,2025,mineral-extraction,Mineral Extraction,81265.42457576953
NAM,NAM,2025,power,Power,51868.66452913223
NAM,NAM,2025,transportation,Transportation,7843490.782108427
NAM,NAM,2025,waste,Waste,407939.556011945
NCL,NCL,2015,agriculture,Agriculture,56538.16455069066
NCL,NCL,2015,buildings,Buildings,468396.5276292566
NCL,NCL,2015,fluorinated-gases,Fluorinated Gases,0.0
NCL,NCL,2015,fossil-fuel-operations,Fossil Fuel Operations,6.098952499999997
NCL,NCL,2015,manufacturing,Manufacturing,851874.4154267224
NCL,NCL,2015,mineral-extraction,Mineral Extraction,19553.220813451542
NCL,NCL,2015,power,Power,2442742.7698571663
NCL,NCL,2015,transportation,Transportation,1019471.9808728226
NCL,NCL,2015,waste,Waste,200408.9388708853
NCL,NCL,2016,agriculture,Agriculture,53108.74242252394
NCL,NCL,2016,buildings,Buildings,506105.2644820956
NCL,NCL,2016,fluorinated-gases,Fluorinated Gases,0.0
NCL,NCL,2016,fossil-fuel-operations,Fossil Fuel Operations,9.031889099999995
NCL,NCL,2016,manufacturing,Manufacturing,878539.9822234805
NCL,NCL,2016,mineral-extraction,Mineral Extraction,22348.00585361876
NCL,NCL,2016,power,Power,2867295.3666279586
NCL,NCL,2016,transportation,Transportation,1087490.42927433
NCL,NCL,2016,waste,Waste,204060.04740673112
NCL,NCL,2017,agriculture,Agriculture,52193.14136247376
NCL,NCL,2017,buildings,Buildings,435672.09117702
NCL,NCL,2017,fluorinated-gases,Fluorinated Gases,0.0
NCL,NCL,2017,fossil-fuel-operations,Fossil Fuel Operations,9.176563199999997
NCL,NCL,2017,manufacturing,Manufacturing,1028705.8953219608
NCL,NCL,2017,mineral-extraction,Mineral Extraction,22698.440420843388
NCL,NCL,2017,power,Power,2885196.6270155907
NCL,NCL,2017,transportation,Transportation,1103125.9190051125
NCL,NCL,2017,waste,Waste,208096.90725350604
NCL,NCL,2018,agriculture,Agriculture,51788.43443853226
NCL,NCL,2018,buildings,Buildings,456442.7402328004
NCL,NCL,2018,fluorinated-gases,Fluorinated Gases,0.0
NCL,NCL,2018,fossil-fuel-operations,Fossil Fuel Operations,16.444228299999995
NCL,NCL,2018,manufacturing,Manufacturing,1161769.7532875864
NCL,NCL,2018,mineral-extraction,Mineral Extraction,24096.39115950391
NCL,NCL,2018,power,Power,3205602.5146000218
NCL,NCL,2018,transportation,Transportation,1148778.0158475344
NCL,NCL,2018,waste,Waste,211123.5147294525
NCL,NCL,2019,agriculture,Agriculture,53328.519892471166
NCL,NCL,2019,buildings,Buildings,468881.43642121577
