iso3_country,country_name,Agriculture,Buildings,Fluorinated Gases,Fossil Fuel Operations,Manufacturing,Mineral Extraction,Power,Transportation,Waste,emissions_2025,change_2015_2025,percent_change_2015_2025,cluster,PC1,PC2
BRA,BRA,0.4249266947106214,0.035777262358855,0.0150056573681719,0.0727529729674621,0.1201470183159639,0.0047096963766187,0.0419518819275579,0.2198036961153053,0.0649251198594434,1367986488.607181,75455776.34682846,5.837832372653867,2,0.2169611518322076,-1.679183836567123
BRB,BRB,0.0135211382170569,0.0267036655890724,0.0,0.0055481727072168,0.0590157796122744,0.0,0.334543262724782,0.4984510174929485,0.0622169636566486,2477824.181659105,252235.5619665715,11.333431512667334,1,-1.4879539026675304,1.7349285274714892
BRN,BRN,0.022978068560156,0.0063229843420956,0.0196346700825129,0.5248648707886635,0.0557686092451134,0.0,0.2761962862268575,0.0864761471538243,0.0077583636007764,16341595.154061971,1575146.658749668,10.667064997041823,3,1.5268116853567493,-0.8806452892352503
BTN,BTN,0.1719937302968026,0.1903488064585789,0.0,0.0020847616511427,0.388375566537456,0.0037328858179644,0.0647486093859943,0.1277258817631394,0.0509897580889216,3852158.477896332,396113.55950563774,11.46147023141377,0,0.9413528831363884,0.5532287781346017
BWA,BWA,0.1398288209128944,0.0207830642043261,0.0299497057906974,0.0512309214680373,0.0358367976947683,0.0292040642738716,0.2270399266043902,0.4260365447233218,0.0400901543276925,17342519.82002208,-2194828.119754896,-11.23401255134708,0,-0.3807930928437988,1.5146543697818142
CAF,CAF,0.7622652392418561,0.018210165407847,0.0369126515626271,0.0,0.0037452970626136,0.0010783887059054,0.0040059470979881,0.1237170398517035,0.0500652710694589,15350342.465201968,2234858.6550405025,17.03984913853505,2,-1.649354910949261,-2.0994299700824377
CAN,CAN,0.1181263042825799,0.1001869069829502,0.0195429295612175,0.3361981711040975,0.0948845012580943,0.0054011251866406,0.1053070215385527,0.1961911413385373,0.0241618987473297,934156698.9840608,50835322.72307086,5.755020096791005,3,1.597149154142366,-1.2082724792751232
CHE,CHE,0.1244538832696504,0.239741297447033,0.032575847937963,0.0454038575541438,0.1139670681252404,0.0,0.0732256085513659,0.3503341310647184,0.0202983060498846,44533106.52252848,-4261663.833172321,-8.733853652975379,0,0.972488468960501,1.7020209616421895
CHL,CHL,0.1025402222963882,0.0721280186080947,0.1064416514431215,0.0298709594344736,0.0985772064022284,0.1050587540695189,0.1428578363257194,0.3021991048415992,0.0403262465788559,124503647.43439344,1912132.5434803965,1.5597592909932554,4,-0.1800189319199526,-0.3711691151902805
CHN,CHN,0.0401199955010041,0.0446125582796159,0.0325753168621696,0.13291668750074,0.2651450674098677,0.0019256290533146,0.3795145678290699,0.0808631092826573,0.0223270682815605,17518235252.209835,3518712566.2334824,25.13451812009461,3,3.05072203419503,-1.411026603553844
CIV,CIV,0.1832780948706881,0.0743741065573498,0.0685738258837502,0.0658518201016409,0.1072245011351179,0.0046747739621352,0.1043604620838313,0.2957377967196113,0.0959246186858749,43931332.934595264,10734836.55121646,32.33725760466487,2,-0.560077610499111,-0.4320003259678996
