iso3_country,year,sector,gas,emissions_quantity_units,temporal_granularity,sector_emissions_quantity
ROU,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,3050289.0392403738
ROU,2026,manufacturing,co2e_100yr,tonnes,annual,4988350.259240791
ROU,2026,mineral-extraction,co2e_100yr,tonnes,annual,30966.256755895378
ROU,2026,power,co2e_100yr,tonnes,annual,3937276.622800612
ROU,2026,transportation,co2e_100yr,tonnes,annual,7298537.372520872
ROU,2026,waste,co2e_100yr,tonnes,annual,2556747.82202557
RUS,2015,agriculture,co2e_100yr,tonnes,annual,133660540.6602979
RUS,2015,buildings,co2e_100yr,tonnes,annual,171717980.0444653
RUS,2015,fluorinated-gases,co2e_100yr,tonnes,annual,40396509.56351968
RUS,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,228082771.91901094
RUS,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,910226900.0949247
RUS,2015,manufacturing,co2e_100yr,tonnes,annual,308714210.16817486
RUS,2015,mineral-extraction,co2e_100yr,tonnes,annual,10584597.183234252
RUS,2015,power,co2e_100yr,tonnes,annual,812581637.8949122
RUS,2015,transportation,co2e_100yr,tonnes,annual,265082371.96986637
RUS,2015,waste,co2e_100yr,tonnes,annual,88039738.41485438
RUS,2016,agriculture,co2e_100yr,tonnes,annual,133062838.46541932
RUS,2016,buildings,co2e_100yr,tonnes,annual,178262848.14081338
RUS,2016,fluorinated-gases,co2e_100yr,tonnes,annual,42077755.12670559
RUS,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-462376418.3432073
RUS,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,907573488.9310262
RUS,2016,manufacturing,co2e_100yr,tonnes,annual,311429908.8084425
RUS,2016,mineral-extraction,co2e_100yr,tonnes,annual,10531957.995686004
RUS,2016,power,co2e_100yr,tonnes,annual,778260065.2028165
RUS,2016,transportation,co2e_100yr,tonnes,annual,266506796.04904425
RUS,2016,waste,co2e_100yr,tonnes,annual,89417522.23164457
RUS,2017,agriculture,co2e_100yr,tonnes,annual,134038913.31222606
RUS,2017,buildings,co2e_100yr,tonnes,annual,201280939.6578923
RUS,2017,fluorinated-gases,co2e_100yr,tonnes,annual,53323231.32536157
RUS,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,293995516.33479124
RUS,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,954389028.2212974
RUS,2017,manufacturing,co2e_100yr,tonnes,annual,319786002.7380975
RUS,2017,mineral-extraction,co2e_100yr,tonnes,annual,10460489.947346758
RUS,2017,power,co2e_100yr,tonnes,annual,776144592.9966171
RUS,2017,transportation,co2e_100yr,tonnes,annual,274993681.76394564
RUS,2017,waste,co2e_100yr,tonnes,annual,92518240.1407274
RUS,2018,agriculture,co2e_100yr,tonnes,annual,134493371.33174032
RUS,2018,buildings,co2e_100yr,tonnes,annual,240907481.23882246
RUS,2018,fluorinated-gases,co2e_100yr,tonnes,annual,61692663.49984949
RUS,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-127675372.40501672
RUS,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,990209090.8511467
RUS,2018,manufacturing,co2e_100yr,tonnes,annual,308254594.08532727
RUS,2018,mineral-extraction,co2e_100yr,tonnes,annual,10656625.553824335
RUS,2018,power,co2e_100yr,tonnes,annual,813040900.1594789
RUS,2018,transportation,co2e_100yr,tonnes,annual,290492318.4838651
RUS,2018,waste,co2e_100yr,tonnes,annual,96243563.84745042
RUS,2019,agriculture,co2e_100yr,tonnes,annual,136451115.57192725
RUS,2019,buildings,co2e_100yr,tonnes,annual,241660239.68807083
RUS,2019,fluorinated-gases,co2e_100yr,tonnes,annual,55646903.151880406
RUS,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,559652525.6348423
RUS,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,1011507473.4213603
RUS,2019,manufacturing,co2e_100yr,tonnes,annual,313223278.9490845
RUS,2019,mineral-extraction,co2e_100yr,tonnes,annual,11820714.447755372
RUS,2019,power,co2e_100yr,tonnes,annual,790478811.9512289
RUS,2019,transportation,co2e_100yr,tonnes,annual,297341033.22393453
RUS,2019,waste,co2e_100yr,tonnes,annual,104114599.6906607
RUS,2020,agriculture,co2e_100yr,tonnes,annual,138087228.20441514
RUS,2020,buildings,co2e_100yr,tonnes,annual,240309774.15659684
RUS,2020,fluorinated-gases,co2e_100yr,tonnes,annual,57471054.75146968
RUS,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-3473582161.11407
RUS,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,943515938.6179014
RUS,2020,manufacturing,co2e_100yr,tonnes,annual,301525867.8761648
RUS,2020,mineral-extraction,co2e_100yr,tonnes,annual,17074094.426277533
RUS,2020,power,co2e_100yr,tonnes,annual,757784603.8738307
RUS,2020,transportation,co2e_100yr,tonnes,annual,270765209.30498606
RUS,2020,waste,co2e_100yr,tonnes,annual,107089389.47824673
RUS,2021,agriculture,co2e_100yr,tonnes,annual,135978476.85365203
RUS,2021,buildings,co2e_100yr,tonnes,annual,260174272.13948286
RUS,2021,fluorinated-gases,co2e_100yr,tonnes,annual,60331809.36247498
RUS,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,2831784145.1833887
RUS,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,1007910437.1246835
RUS,2021,manufacturing,co2e_100yr,tonnes,annual,317102637.1136746
RUS,2021,mineral-extraction,co2e_100yr,tonnes,annual,14173800.628749935
RUS,2021,power,co2e_100yr,tonnes,annual,840528894.8980014
RUS,2021,transportation,co2e_100yr,tonnes,annual,296122382.0566032
RUS,2021,waste,co2e_100yr,tonnes,annual,110711486.19829175
RUS,2022,agriculture,co2e_100yr,tonnes,annual,138291678.23555878
RUS,2022,buildings,co2e_100yr,tonnes,annual,271017377.8611983
RUS,2022,fluorinated-gases,co2e_100yr,tonnes,annual,64430815.75990048
RUS,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-2204627746.6569185
RUS,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,988737802.3317759
RUS,2022,manufacturing,co2e_100yr,tonnes,annual,309516576.09679633
RUS,2022,mineral-extraction,co2e_100yr,tonnes,annual,19816811.460744064
RUS,2022,power,co2e_100yr,tonnes,annual,808411360.4059197
RUS,2022,transportation,co2e_100yr,tonnes,annual,300635306.23965985
RUS,2022,waste,co2e_100yr,tonnes,annual,114794778.60718995
RUS,2023,agriculture,co2e_100yr,tonnes,annual,139677950.59335497
RUS,2023,buildings,co2e_100yr,tonnes,annual,274032594.11324054
RUS,2023,fluorinated-gases,co2e_100yr,tonnes,annual,67358947.00443517
RUS,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,320294215.98511904
RUS,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,987944247.7022781
RUS,2023,manufacturing,co2e_100yr,tonnes,annual,315974736.66439945
RUS,2023,mineral-extraction,co2e_100yr,tonnes,annual,20012553.158919226
RUS,2023,power,co2e_100yr,tonnes,annual,827882996.2643837
RUS,2023,transportation,co2e_100yr,tonnes,annual,304362634.60445035
RUS,2023,waste,co2e_100yr,tonnes,annual,119143500.07347813
RUS,2024,agriculture,co2e_100yr,tonnes,annual,140175465.9609767
RUS,2024,buildings,co2e_100yr,tonnes,annual,276121888.38503236
RUS,2024,fluorinated-gases,co2e_100yr,tonnes,annual,70872515.84458078
RUS,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,1806175228.474542
RUS,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,893483546.9189932
RUS,2024,manufacturing,co2e_100yr,tonnes,annual,305787934.4013862
RUS,2024,mineral-extraction,co2e_100yr,tonnes,annual,19968603.765313666
RUS,2024,power,co2e_100yr,tonnes,annual,855047469.3298365
RUS,2024,transportation,co2e_100yr,tonnes,annual,309984615.4271401
RUS,2024,waste,co2e_100yr,tonnes,annual,119022460.18930462
RUS,2025,agriculture,co2e_100yr,tonnes,annual,139579905.2682331
RUS,2025,buildings,co2e_100yr,tonnes,annual,278151999.9880383
RUS,2025,fluorinated-gases,co2e_100yr,tonnes,annual,70872515.84458077
RUS,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,279769896.7963142
RUS,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,892554084.033935
RUS,2025,manufacturing,co2e_100yr,tonnes,annual,303319577.90892744
RUS,2025,mineral-extraction,co2e_100yr,tonnes,annual,19968603.765313663
RUS,2025,power,co2e_100yr,tonnes,annual,844617709.3298364
RUS,2025,transportation,co2e_100yr,tonnes,annual,308722438.747681
RUS,2025,waste,co2e_100yr,tonnes,annual,118715961.31412923
RUS,2026,agriculture,co2e_100yr,tonnes,annual,32508229.15212447
RUS,2026,buildings,co2e_100yr,tonnes,annual,94264253.96735388
RUS,2026,fluorinated-gases,co2e_100yr,tonnes,annual,17718128.961145196
RUS,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,150173.97005521762
RUS,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,227802711.0515504
RUS,2026,manufacturing,co2e_100yr,tonnes,annual,76950859.27597341
RUS,2026,mineral-extraction,co2e_100yr,tonnes,annual,5641182.866580142
RUS,2026,power,co2e_100yr,tonnes,annual,235351176.93702513
RUS,2026,transportation,co2e_100yr,tonnes,annual,74026186.32861769
RUS,2026,waste,co2e_100yr,tonnes,annual,29649974.818314567
RWA,2015,agriculture,co2e_100yr,tonnes,annual,5744737.753815447
RWA,2015,buildings,co2e_100yr,tonnes,annual,1046160.5712522301
RWA,2015,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,-1971098.807801618
RWA,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,289.3627152
RWA,2015,manufacturing,co2e_100yr,tonnes,annual,219804.3031394951
RWA,2015,mineral-extraction,co2e_100yr,tonnes,annual,10994.000079956668
RWA,2015,power,co2e_100yr,tonnes,annual,184241.45111784327
RWA,2015,transportation,co2e_100yr,tonnes,annual,3159447.5241573886
RWA,2015,waste,co2e_100yr,tonnes,annual,1886202.5469241436
RWA,2016,agriculture,co2e_100yr,tonnes,annual,5474042.792583613
RWA,2016,buildings,co2e_100yr,tonnes,annual,1054626.0863546291
RWA,2016,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,3735495.014422821
RWA,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,1326.2457779999995
RWA,2016,manufacturing,co2e_100yr,tonnes,annual,318435.1352909954
RWA,2016,mineral-extraction,co2e_100yr,tonnes,annual,13071.000095062185
RWA,2016,power,co2e_100yr,tonnes,annual,249693.574611432
RWA,2016,transportation,co2e_100yr,tonnes,annual,2899380.355510402
RWA,2016,waste,co2e_100yr,tonnes,annual,1964995.2842243034
RWA,2017,agriculture,co2e_100yr,tonnes,annual,5450238.444809082
RWA,2017,buildings,co2e_100yr,tonnes,annual,1071593.9305368932
RWA,2017,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,3558000.817893589
RWA,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,1378.3846531699994
RWA,2017,manufacturing,co2e_100yr,tonnes,annual,370323.2993247681
RWA,2017,mineral-extraction,co2e_100yr,tonnes,annual,13963.000101549478
RWA,2017,power,co2e_100yr,tonnes,annual,290879.90516384656
RWA,2017,transportation,co2e_100yr,tonnes,annual,2921152.936064098
RWA,2017,waste,co2e_100yr,tonnes,annual,2043919.5432974324
RWA,2018,agriculture,co2e_100yr,tonnes,annual,5563600.680629748
RWA,2018,buildings,co2e_100yr,tonnes,annual,1107952.2879103012
RWA,2018,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,-10571548.729748577
RWA,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,2271.122215249999
RWA,2018,manufacturing,co2e_100yr,tonnes,annual,461908.58823981637
RWA,2018,mineral-extraction,co2e_100yr,tonnes,annual,16372.000119069542
RWA,2018,power,co2e_100yr,tonnes,annual,392714.45900827355
RWA,2018,transportation,co2e_100yr,tonnes,annual,2752172.1305152276
RWA,2018,waste,co2e_100yr,tonnes,annual,2128236.8747828053
RWA,2019,agriculture,co2e_100yr,tonnes,annual,5641769.475369538
RWA,2019,buildings,co2e_100yr,tonnes,annual,1130466.7785226742
RWA,2019,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,819651.7305014282
RWA,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,2666.28014908
RWA,2019,manufacturing,co2e_100yr,tonnes,annual,470666.15742417646
RWA,2019,mineral-extraction,co2e_100yr,tonnes,annual,16419.00011941136
RWA,2019,power,co2e_100yr,tonnes,annual,337302.9807661596
RWA,2019,transportation,co2e_100yr,tonnes,annual,3194252.308372265
RWA,2019,waste,co2e_100yr,tonnes,annual,2202458.428572597
RWA,2020,agriculture,co2e_100yr,tonnes,annual,5844078.704550969
RWA,2020,buildings,co2e_100yr,tonnes,annual,1190936.6739086136
RWA,2020,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,4716926.975410479
RWA,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,2598.2339925499987
RWA,2020,manufacturing,co2e_100yr,tonnes,annual,485845.563127917
RWA,2020,mineral-extraction,co2e_100yr,tonnes,annual,18408.000133876874
RWA,2020,power,co2e_100yr,tonnes,annual,264410.46981049003
RWA,2020,transportation,co2e_100yr,tonnes,annual,2918661.769096624
RWA,2020,waste,co2e_100yr,tonnes,annual,2306719.215211369
RWA,2021,agriculture,co2e_100yr,tonnes,annual,5563037.928172209
RWA,2021,buildings,co2e_100yr,tonnes,annual,1226899.214413341
RWA,2021,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,-1611983.9074785986
RWA,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,2768.87761524
RWA,2021,manufacturing,co2e_100yr,tonnes,annual,578570.7974556158
RWA,2021,mineral-extraction,co2e_100yr,tonnes,annual,19824.000144175094
RWA,2021,power,co2e_100yr,tonnes,annual,348966.11872322584
RWA,2021,transportation,co2e_100yr,tonnes,annual,3054313.0240360564
RWA,2021,waste,co2e_100yr,tonnes,annual,2384101.405872988
RWA,2022,agriculture,co2e_100yr,tonnes,annual,5231648.622055672
RWA,2022,buildings,co2e_100yr,tonnes,annual,1216867.6377354772
RWA,2022,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-2695724.82467054
RWA,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,24920.63704299999
RWA,2022,manufacturing,co2e_100yr,tonnes,annual,691615.7816655157
RWA,2022,mineral-extraction,co2e_100yr,tonnes,annual,21238.000154458772
RWA,2022,power,co2e_100yr,tonnes,annual,504733.5118184744
RWA,2022,transportation,co2e_100yr,tonnes,annual,3254729.397078313
RWA,2022,waste,co2e_100yr,tonnes,annual,2443226.674187254
RWA,2023,agriculture,co2e_100yr,tonnes,annual,5250611.671542253
RWA,2023,buildings,co2e_100yr,tonnes,annual,1214664.9647380994
RWA,2023,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-1620935.7476703937
RWA,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,25594.880468609987
RWA,2023,manufacturing,co2e_100yr,tonnes,annual,718402.4507839277
RWA,2023,mineral-extraction,co2e_100yr,tonnes,annual,22654.00016475699
RWA,2023,power,co2e_100yr,tonnes,annual,554820.5334894613
RWA,2023,transportation,co2e_100yr,tonnes,annual,3451739.181809939
RWA,2023,waste,co2e_100yr,tonnes,annual,2500870.1416834854
RWA,2024,agriculture,co2e_100yr,tonnes,annual,5354278.185687459
RWA,2024,buildings,co2e_100yr,tonnes,annual,1255523.8559306841
RWA,2024,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,-3429248.2621586337
RWA,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,22936.407162729985
RWA,2024,manufacturing,co2e_100yr,tonnes,annual,718402.4507839277
RWA,2024,mineral-extraction,co2e_100yr,tonnes,annual,24068.000175040666
RWA,2024,power,co2e_100yr,tonnes,annual,551921.9114116975
RWA,2024,transportation,co2e_100yr,tonnes,annual,3632518.42869854
RWA,2024,waste,co2e_100yr,tonnes,annual,2558772.195320522
RWA,2025,agriculture,co2e_100yr,tonnes,annual,5353862.06320326
RWA,2025,buildings,co2e_100yr,tonnes,annual,1296193.6294526842
RWA,2025,fluorinated-gases,co2e_100yr,tonnes,annual,30607.89999999999
RWA,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,960973.5318397
RWA,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,22936.407162729985
RWA,2025,manufacturing,co2e_100yr,tonnes,annual,718402.4507839277
RWA,2025,mineral-extraction,co2e_100yr,tonnes,annual,24068.000175040663
RWA,2025,power,co2e_100yr,tonnes,annual,550877.9114116975
RWA,2025,transportation,co2e_100yr,tonnes,annual,3670675.7498442503
RWA,2025,waste,co2e_100yr,tonnes,annual,2605696.1434722496
RWA,2026,agriculture,co2e_100yr,tonnes,annual,1302782.5606425437
RWA,2026,buildings,co2e_100yr,tonnes,annual,328190.8164720985
RWA,2026,fluorinated-gases,co2e_100yr,tonnes,annual,7651.974999999996
RWA,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
RWA,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,5734.101790682497
RWA,2026,manufacturing,co2e_100yr,tonnes,annual,161912.98980559735
RWA,2026,mineral-extraction,co2e_100yr,tonnes,annual,6805.171789395574
RWA,2026,power,co2e_100yr,tonnes,annual,134438.38531772164
RWA,2026,transportation,co2e_100yr,tonnes,annual,898032.2240195983
RWA,2026,waste,co2e_100yr,tonnes,annual,654895.6274499164
SAU,2015,agriculture,co2e_100yr,tonnes,annual,6585039.250068038
SAU,2015,buildings,co2e_100yr,tonnes,annual,4657504.697848592
SAU,2015,fluorinated-gases,co2e_100yr,tonnes,annual,32615728.31567399
SAU,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,-8748843.861137215
SAU,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,295552131.8596552
SAU,2015,manufacturing,co2e_100yr,tonnes,annual,229692584.20079154
SAU,2015,mineral-extraction,co2e_100yr,tonnes,annual,6923.030436367191
SAU,2015,power,co2e_100yr,tonnes,annual,287035074.1693379
SAU,2015,transportation,co2e_100yr,tonnes,annual,92499888.8191351
SAU,2015,waste,co2e_100yr,tonnes,annual,14771436.839000236
SAU,2016,agriculture,co2e_100yr,tonnes,annual,6948142.12173393
SAU,2016,buildings,co2e_100yr,tonnes,annual,4891707.22551302
SAU,2016,fluorinated-gases,co2e_100yr,tonnes,annual,36836875.33102998
SAU,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,9602018.437237203
SAU,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,311585562.7865717
SAU,2016,manufacturing,co2e_100yr,tonnes,annual,213611729.4567544
SAU,2016,mineral-extraction,co2e_100yr,tonnes,annual,21214.07217970257
SAU,2016,power,co2e_100yr,tonnes,annual,287216426.0841819
SAU,2016,transportation,co2e_100yr,tonnes,annual,94290836.40187682
SAU,2016,waste,co2e_100yr,tonnes,annual,15152581.504058052
SAU,2017,agriculture,co2e_100yr,tonnes,annual,7059257.760978157
SAU,2017,buildings,co2e_100yr,tonnes,annual,4937080.989731516
SAU,2017,fluorinated-gases,co2e_100yr,tonnes,annual,41039581.737369984
SAU,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-3415356.848862146
SAU,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,304844878.43835646
SAU,2017,manufacturing,co2e_100yr,tonnes,annual,202648618.40729985
SAU,2017,mineral-extraction,co2e_100yr,tonnes,annual,19783.044090064624
SAU,2017,power,co2e_100yr,tonnes,annual,301708447.7727127
SAU,2017,transportation,co2e_100yr,tonnes,annual,93135612.63944806
SAU,2017,waste,co2e_100yr,tonnes,annual,15389436.186088923
SAU,2018,agriculture,co2e_100yr,tonnes,annual,6481423.97687713
SAU,2018,buildings,co2e_100yr,tonnes,annual,5112652.885518074
SAU,2018,fluorinated-gases,co2e_100yr,tonnes,annual,46150649.18643998
SAU,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,786053.1817624705
SAU,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,310033979.5852967
SAU,2018,manufacturing,co2e_100yr,tonnes,annual,202966574.76198563
SAU,2018,mineral-extraction,co2e_100yr,tonnes,annual,20727.046187898344
SAU,2018,power,co2e_100yr,tonnes,annual,289207160.6342392
SAU,2018,transportation,co2e_100yr,tonnes,annual,91234546.10328855
SAU,2018,waste,co2e_100yr,tonnes,annual,15647763.471580071
SAU,2019,agriculture,co2e_100yr,tonnes,annual,6738179.051966989
SAU,2019,buildings,co2e_100yr,tonnes,annual,4896169.607071194
SAU,2019,fluorinated-gases,co2e_100yr,tonnes,annual,50668164.01980399
SAU,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-2045870.2070881536
SAU,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,301621101.74853164
SAU,2019,manufacturing,co2e_100yr,tonnes,annual,203597459.68593714
SAU,2019,mineral-extraction,co2e_100yr,tonnes,annual,21438.041992230905
SAU,2019,power,co2e_100yr,tonnes,annual,290208938.40956205
SAU,2019,transportation,co2e_100yr,tonnes,annual,91269132.69522114
SAU,2019,waste,co2e_100yr,tonnes,annual,16043898.656018471
SAU,2020,agriculture,co2e_100yr,tonnes,annual,10443974.824856212
SAU,2020,buildings,co2e_100yr,tonnes,annual,4794941.67690966
SAU,2020,fluorinated-gases,co2e_100yr,tonnes,annual,55267465.49149999
SAU,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,-636784.8761968503
SAU,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,283030143.47539335
SAU,2020,manufacturing,co2e_100yr,tonnes,annual,209534162.64100078
SAU,2020,mineral-extraction,co2e_100yr,tonnes,annual,28726.31154608567
SAU,2020,power,co2e_100yr,tonnes,annual,289251706.87836426
SAU,2020,transportation,co2e_100yr,tonnes,annual,79630925.91485712
SAU,2020,waste,co2e_100yr,tonnes,annual,16434095.2606521
SAU,2021,agriculture,co2e_100yr,tonnes,annual,9716876.330908243
SAU,2021,buildings,co2e_100yr,tonnes,annual,5103899.594517999
SAU,2021,fluorinated-gases,co2e_100yr,tonnes,annual,60018993.48222199
SAU,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,11065337.073393859
SAU,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,287462383.3927377
SAU,2021,manufacturing,co2e_100yr,tonnes,annual,193617758.9989081
SAU,2021,mineral-extraction,co2e_100yr,tonnes,annual,31233.000000000004
SAU,2021,power,co2e_100yr,tonnes,annual,297908245.63692266
SAU,2021,transportation,co2e_100yr,tonnes,annual,84594972.5400616
SAU,2021,waste,co2e_100yr,tonnes,annual,16762059.016859084
SAU,2022,agriculture,co2e_100yr,tonnes,annual,12517595.488140795
SAU,2022,buildings,co2e_100yr,tonnes,annual,5498848.059658
SAU,2022,fluorinated-gases,co2e_100yr,tonnes,annual,64653368.56964996
SAU,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-9078977.598388374
SAU,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,322067966.64702636
SAU,2022,manufacturing,co2e_100yr,tonnes,annual,203574289.29155272
SAU,2022,mineral-extraction,co2e_100yr,tonnes,annual,27315.0
SAU,2022,power,co2e_100yr,tonnes,annual,303118070.8774993
SAU,2022,transportation,co2e_100yr,tonnes,annual,93244325.83879602
SAU,2022,waste,co2e_100yr,tonnes,annual,17151368.990638215
SAU,2023,agriculture,co2e_100yr,tonnes,annual,11594887.766038327
SAU,2023,buildings,co2e_100yr,tonnes,annual,5743072.438608
SAU,2023,fluorinated-gases,co2e_100yr,tonnes,annual,69315103.41166797
SAU,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-4287415.328040434
SAU,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,302399465.01545936
SAU,2023,manufacturing,co2e_100yr,tonnes,annual,207820312.6334623
SAU,2023,mineral-extraction,co2e_100yr,tonnes,annual,43359.00000000001
SAU,2023,power,co2e_100yr,tonnes,annual,312946717.81036776
SAU,2023,transportation,co2e_100yr,tonnes,annual,99205329.3824213
SAU,2023,waste,co2e_100yr,tonnes,annual,17531399.94682997
SAU,2024,agriculture,co2e_100yr,tonnes,annual,11941760.106257865
SAU,2024,buildings,co2e_100yr,tonnes,annual,5869213.5632340005
SAU,2024,fluorinated-gases,co2e_100yr,tonnes,annual,73963158.38022797
SAU,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,417919.68143589364
SAU,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,301534511.7184338
SAU,2024,manufacturing,co2e_100yr,tonnes,annual,208030537.37952948
SAU,2024,mineral-extraction,co2e_100yr,tonnes,annual,46942.0
SAU,2024,power,co2e_100yr,tonnes,annual,324024033.77878773
SAU,2024,transportation,co2e_100yr,tonnes,annual,99644560.11343025
SAU,2024,waste,co2e_100yr,tonnes,annual,17822481.07844969
SAU,2025,agriculture,co2e_100yr,tonnes,annual,11944848.947908213
SAU,2025,buildings,co2e_100yr,tonnes,annual,5995380.32276
SAU,2025,fluorinated-gases,co2e_100yr,tonnes,annual,73963158.38022797
SAU,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,22595.174351941012
SAU,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,312328228.6470179
SAU,2025,manufacturing,co2e_100yr,tonnes,annual,215141217.9822742
SAU,2025,mineral-extraction,co2e_100yr,tonnes,annual,46942.00000000001
SAU,2025,power,co2e_100yr,tonnes,annual,321318063.77878773
SAU,2025,transportation,co2e_100yr,tonnes,annual,100391457.5066325
SAU,2025,waste,co2e_100yr,tonnes,annual,18097412.84650451
SAU,2026,agriculture,co2e_100yr,tonnes,annual,2980125.5453922865
SAU,2026,buildings,co2e_100yr,tonnes,annual,1704792.105478
SAU,2026,fluorinated-gases,co2e_100yr,tonnes,annual,18490789.59505699
SAU,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,208.916481365048
SAU,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,77250169.0206241
SAU,2026,manufacturing,co2e_100yr,tonnes,annual,52742810.6680101
SAU,2026,mineral-extraction,co2e_100yr,tonnes,annual,12136.466569640865
SAU,2026,power,co2e_100yr,tonnes,annual,64569665.57653909
SAU,2026,transportation,co2e_100yr,tonnes,annual,23570923.945145782
SAU,2026,waste,co2e_100yr,tonnes,annual,4552934.591487737
SDN,2015,agriculture,co2e_100yr,tonnes,annual,89562040.91920266
SDN,2015,buildings,co2e_100yr,tonnes,annual,3310459.2119071223
SDN,2015,fluorinated-gases,co2e_100yr,tonnes,annual,1043802.5218089994
SDN,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,93678652.2922996
SDN,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,9053198.704907645
SDN,2015,manufacturing,co2e_100yr,tonnes,annual,7762539.926048384
SDN,2015,mineral-extraction,co2e_100yr,tonnes,annual,240.0
SDN,2015,power,co2e_100yr,tonnes,annual,4563508.145262059
